Country Code,Country Name,Year,"Foreign direct investment, net inflows (BoP, current US$)",Total reserves (gold + US$),Consumer Price,Time required to start a business (days),Total tax and contribution rate (PCT of profit),Final Consumption Expenditure,Exports of goods and services (PCT of GDP),Imports of goods and services (PCT of GDP),Gross Domestic Product,GDP Growth,GNI Per Capita,Gross Savings,"Primary completion rate, total (PCT of relevant age group)",Expenditure Education,Unemployment,"Intentional homicides (per 100,000 people)",Access Elect.,Basic Sanitation,Population Density,Maternal Mortality,Refugee population by country or territory of asylum,Refugee population by country or territory of origin,Research and development expenditure (PCT of GDP),Mobile Subs.,"Labour force, total",Population Total,GDP per_capita,"Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Growth Rate (percentage),"Crude Birth Rate (births per 1,000 population)","Median Age, as of 1 July (years)","Life Expectancy at Birth, both sexes (years)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)","Infant Mortality Rate (infant deaths per 1,000 live births)","Infant Deaths, under age 1 (thousands)"
KNA,Saint Kitts and Nevis,2019,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.133,2.783,-0.128,12.693,33.132,71.572,-0.191,-3.996,8.801,0.005
KNA,Saint Kitts and Nevis,2020,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.114,2.382,-0.162,12.418,33.599,71.627,-0.191,-4.001,8.638,0.005
KNA,Saint Kitts and Nevis,2021,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.093,1.944,0.011,12.125,34.045,71.682,-0.09,-1.889,8.48,0.005
LCA,Saint Lucia,2000,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.842,11.534,0.667,18.514,23.257,70.768,-0.773,-4.84,15.391,0.046
LCA,Saint Lucia,2001,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.674,10.408,0.699,17.369,23.76,71.135,-0.556,-3.458,15.326,0.043
LCA,Saint Lucia,2002,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.525,9.423,0.797,16.352,24.299,71.472,-0.24,-1.483,15.303,0.041
LCA,Saint Lucia,2003,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.401,8.587,0.739,15.488,24.853,71.771,-0.182,-1.116,15.319,0.039
LCA,Saint Lucia,2004,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.29,7.851,0.718,14.752,25.411,72.028,-0.118,-0.719,15.38,0.038
LCA,Saint Lucia,2005,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.2,7.261,0.673,14.185,25.972,72.245,-0.088,-0.532,15.466,0.037
LCA,Saint Lucia,2006,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.133,6.808,0.634,13.758,26.535,72.465,-0.078,-0.469,15.592,0.036
LCA,Saint Lucia,2007,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.073,6.407,0.622,13.426,27.094,72.599,-0.027,-0.161,15.775,0.036
LCA,Saint Lucia,2008,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.012,6.01,0.637,13.128,27.639,72.698,0.059,0.35,15.946,0.036
LCA,Saint Lucia,2009,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.954,5.627,0.677,12.864,28.155,72.722,0.2,1.18,16.175,0.036
LCA,Saint Lucia,2010,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.903,5.298,0.787,12.618,28.602,72.72,0.438,2.568,16.479,0.036
LCA,Saint Lucia,2011,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.896,5.21,0.624,12.55,28.998,72.944,0.181,1.052,16.103,0.035
LCA,Saint Lucia,2012,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.868,5.017,0.509,12.496,29.404,72.882,0.011,0.064,16.054,0.035
LCA,Saint Lucia,2013,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.835,4.799,0.475,12.444,29.816,72.735,0.0,0.0,16.366,0.035
LCA,Saint Lucia,2014,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.816,4.669,0.471,12.393,30.231,72.864,0.0,0.0,15.302,0.033
LCA,Saint Lucia,2015,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.811,4.615,0.465,12.321,30.647,73.138,0.0,0.0,14.6,0.032
LCA,Saint Lucia,2016,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.773,4.381,0.434,12.229,31.064,73.112,0.0,0.0,13.897,0.03
LCA,Saint Lucia,2017,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.734,4.146,0.415,12.114,31.481,73.127,0.0,0.0,13.195,0.028
LCA,Saint Lucia,2018,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.713,4.01,0.401,11.986,31.899,73.357,0.0,0.0,12.492,0.027
LCA,Saint Lucia,2019,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.672,3.766,0.379,11.834,32.319,73.445,0.0,0.0,11.79,0.025
LCA,Saint Lucia,2020,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.62,3.462,0.351,11.667,32.739,73.416,0.0,0.0,11.823,0.025
LCA,Saint Lucia,2021,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,0.214,1.191,0.112,11.49,33.131,71.111,0.0,0.0,11.818,0.024
VCT,Saint Vincent and the Grenadines,2000,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.436,12.529,-0.159,19.585,22.964,71.377,-1.618,-14.118,18.699,0.042
VCT,Saint Vincent and the Grenadines,2001,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.402,12.249,-0.143,19.097,23.398,71.938,-1.563,-13.662,18.597,0.041
VCT,Saint Vincent and the Grenadines,2002,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.318,11.549,-0.195,18.35,23.841,72.168,-1.537,-13.46,18.621,0.039
VCT,Saint Vincent and the Grenadines,2003,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.233,10.816,-0.408,17.674,24.298,72.352,-1.699,-14.913,18.353,0.037
VCT,Saint Vincent and the Grenadines,2004,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,1.189,10.478,-0.479,17.127,24.781,73.035,-1.726,-15.214,18.245,0.036
